age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
59,421.86,25595.65,3,0,2,0,286.31,0.4517,0
30,382.37,9566.23,16,0,3,0,266.16,0.2569,0
61,215.49,23290.61,13,0,6,0,99.85,0.0215,0
64,13.13,45612.62,14,0,3,0,467.76,0.1085,0
56,261.17,33885.01,13,0,0,0,353.43,0.334,0
44,416.29,5254.15,2,0,22,0,466.55,0.4778,0
71,361.17,35292.28,19,0,21,0,210.44,0.4092,0
70,42.07,43901.05,9,0,16,0,119.38,0.1818,0
43,30.15,33460.83,3,0,16,0,5.5,0.0618,0
45,418.11,1847.48,3,0,15,0,220.34,0.3267,0
30,1346.17,1283.74,2,0,10,0,361.71,0.9496,1
29,306.24,512.9,19,0,20,0,51.89,0.0539,0
61,22.06,39503.87,6,0,19,0,284.0,0.2336,0
45,142.66,37042.14,8,0,9,0,117.1,0.4245,0
19,3959.85,8475.96,2,0,20,0,58.63,0.7383,1
54,46.11,39324.46,5,0,13,0,174.31,0.1347,0
74,104.24,9808.05,5,0,10,0,202.36,0.4467,0
74,331.64,45653.71,3,0,7,0,24.84,0.4138,0
51,491.48,19192.35,18,0,15,0,22.99,0.2829,0
40,7.35,571.13,5,0,9,0,180.84,0.1406,0
75,172.72,48977.55,3,0,18,0,452.17,0.4992,0
79,291.83,49647.94,3,0,4,0,279.65,0.1819,0
69,323.44,49587.18,16,0,1,0,72.48,0.4325,0
62,130.41,4759.36,6,0,1,0,131.55,0.1597,0
46,263.8,3553.8,4,0,21,0,164.74,0.4443,0
52,298.82,22604.65,18,0,4,0,37.43,0.4099,0
28,203.02,14264.45,17,0,0,0,430.96,0.2755,0
65,4113.58,26309.67,10,0,19,0,477.81,0.7702,1
50,12.54,38480.51,3,0,23,0,4.03,0.39,0
68,8898.84,3117.75,8,0,21,0,496.23,0.9218,1
28,45.27,2871.25,2,1,0,0,50.87,0.0269,0
26,400.18,15863.59,15,0,11,0,449.76,0.1849,0
31,65.73,14999.61,3,0,3,0,121.38,0.272,0
26,38.97,44809.53,12,0,23,0,371.03,0.3331,0
56,406.27,22405.65,9,1,21,0,111.15,0.0407,0
65,428.74,3724.7,4,1,7,0,450.2,0.0705,0
20,157.36,8947.89,17,0,12,0,206.75,0.1643,0
46,12.75,15395.11,19,0,3,0,29.47,0.1491,0
36,110.62,37827.11,3,0,18,0,58.56,0.4288,0
53,20.17,38295.11,9,0,13,0,335.66,0.039,0
49,477.61,31179.52,2,0,14,0,274.43,0.0214,0
24,89.24,11747.88,3,0,13,0,481.42,0.1274,0
72,104.04,8606.79,2,0,1,0,279.65,0.2374,0
45,494.21,34807.45,15,0,23,0,160.09,0.3449,0
61,458.89,22285.32,5,0,21,0,334.67,0.3345,0
79,480.92,26002.53,16,0,21,0,433.6,0.3325,0
35,485.37,5356.41,3,0,7,0,14.42,0.1014,0
77,156.21,6673.0,7,0,20,0,81.12,0.3958,0
22,380.97,40365.31,16,1,1,0,392.95,0.374,0
40,138.92,39167.63,10,0,0,0,205.22,0.2615,0
72,433.55,44659.11,18,1,16,0,74.1,0.062,0
39,401.29,38942.07,10,0,9,0,360.42,0.0516,0
43,396.66,41300.19,2,1,2,0,384.8,0.0187,0
59,227.5,19111.16,11,0,0,0,181.39,0.0866,0
29,109.65,34813.15,18,0,0,0,67.49,0.3775,0
57,451.88,11367.74,14,0,1,0,111.96,0.4977,0
36,70.56,18019.4,19,0,19,0,43.78,0.1675,0
64,48.26,3853.48,19,0,13,0,453.93,0.2623,0
18,241.41,7668.26,13,1,10,0,490.35,0.4752,0
20,396.14,46803.2,8,0,17,0,165.5,0.0764,0
44,3898.9,20248.52,8,0,16,0,278.28,0.9637,1
35,435.93,40891.95,19,0,7,0,358.49,0.4641,0
67,386.96,23916.26,4,0,1,0,34.85,0.3097,0
47,129.78,3993.18,18,0,11,0,494.69,0.0476,1
79,152.45,39081.74,13,0,9,0,153.54,0.0021,0
19,413.82,34262.78,16,0,8,0,343.42,0.2047,0
22,356.88,15352.39,12,0,15,0,93.31,0.1175,0
46,217.7,4882.0,11,0,3,0,126.86,0.0254,0
50,161.3,49674.29,9,0,18,0,203.88,0.3488,0
59,4163.88,44396.88,11,0,14,0,169.74,0.8697,1
37,43.71,28047.51,3,0,20,0,390.97,0.1238,0
47,456.22,47088.22,8,0,4,0,304.23,0.2847,0
59,35.15,42403.69,10,0,6,0,433.94,0.186,0
22,400.39,20969.32,15,0,2,0,350.82,0.0947,0
67,299.93,1307.82,15,0,20,0,11.23,0.344,1
38,9388.27,25416.43,2,0,19,0,397.0,0.79,1
75,220.38,20495.78,15,1,20,0,475.11,0.4418,0
32,88.16,4426.16,10,0,17,0,79.01,0.1716,0
37,8327.95,27661.5,8,0,10,0,12.78,0.7985,1
25,214.87,24700.01,9,0,4,0,443.56,0.0582,0
66,459.53,21676.03,4,0,23,0,234.16,0.3184,0
48,167.56,38162.63,10,0,9,0,108.27,0.1569,0
29,267.12,15240.96,10,0,15,0,137.68,0.0987,0
38,171.65,42326.48,7,1,6,0,329.22,0.1059,0
47,31.28,9180.36,1,0,13,0,38.23,0.4154,0
79,103.37,11450.84,11,0,11,0,178.86,0.2587,0
44,294.31,14400.05,4,0,1,0,192.66,0.2546,0
61,3804.92,21969.05,7,1,3,0,12.46,0.8512,1
43,201.38,41764.38,6,0,3,0,484.36,0.0918,0
50,19.19,33381.03,11,0,2,0,487.88,0.1946,0
43,299.35,22393.71,3,0,7,0,242.97,0.4669,0
43,8848.8,29284.53,8,0,8,0,152.13,0.8791,1
53,394.23,18052.89,10,0,9,0,382.27,0.0973,0
57,219.84,12947.82,12,0,6,0,481.47,0.0788,0
18,420.03,35753.4,9,0,19,0,96.13,0.4128,0
76,328.35,8842.3,8,0,11,0,479.76,0.1297,0
32,9508.1,3591.25,12,0,8,0,311.15,0.7995,1
67,41.99,41158.38,14,0,14,0,235.46,0.2516,0
18,17.94,34351.36,16,1,23,0,429.6,0.1187,0
28,259.59,19538.6,3,1,9,0,421.32,0.4354,0
72,122.64,23009.32,9,0,17,0,87.45,0.0053,1
19,499.19,10613.56,12,0,21,0,334.6,0.4369,0
18,252.34,47327.37,12,0,18,0,223.4,0.1906,0
48,185.05,47829.98,2,0,15,0,70.04,0.0311,0
61,438.58,44858.02,17,0,2,0,188.04,0.1107,0
33,9193.19,44112.68,18,0,13,0,336.01,0.9715,0
71,38.41,41300.66,15,0,19,0,140.24,0.0778,0
39,225.32,14738.99,3,0,17,0,483.92,0.1975,0
59,96.36,27866.2,14,1,13,0,13.35,0.2946,0
35,318.02,29193.6,4,0,6,0,263.84,0.3284,0
64,200.6,47061.43,12,0,10,0,273.38,0.3579,0
34,22.98,12504.38,10,0,12,0,135.91,0.1831,0
47,170.88,27396.68,16,1,10,0,196.47,0.3876,0
27,380.27,7916.25,11,0,1,0,392.31,0.187,0
52,320.48,2982.28,1,0,15,0,18.46,0.2468,0
75,6345.73,9626.08,8,0,22,0,49.84,0.8398,1
79,168.72,6216.59,3,0,16,0,397.17,0.2275,0
38,14.78,6515.05,17,0,23,0,280.34,0.2913,0
33,307.12,37923.14,2,0,2,0,44.23,0.0557,0
23,294.38,22727.61,11,0,23,0,43.54,0.487,0
20,245.18,43444.14,13,0,5,0,192.24,0.4619,0
58,51.59,10868.23,1,1,18,0,84.47,0.3822,0
60,300.84,35427.76,8,0,0,0,64.18,0.2037,0
38,6.57,15338.85,2,0,6,0,124.74,0.2563,0
30,46.37,33592.26,4,0,9,0,94.09,0.2982,0
35,473.33,25900.07,10,0,23,0,148.86,0.0365,0
75,7960.62,7473.42,18,0,8,0,419.71,0.9722,1
71,457.6,47310.56,10,0,8,0,67.94,0.3888,0
77,295.28,3142.47,9,0,9,0,190.96,0.1596,0
41,97.62,23586.81,6,0,19,0,450.25,0.0032,0
44,398.25,35887.66,14,0,23,0,280.41,0.1389,0
71,215.15,44050.32,4,0,2,0,173.55,0.4883,0
21,8106.67,49878.26,5,0,11,0,227.92,0.8939,1
39,396.69,29346.68,17,0,15,0,398.52,0.4364,0
41,43.47,49220.14,1,0,2,1,460.69,0.2803,0
57,292.29,27694.29,11,0,21,0,393.42,0.2559,0
62,352.74,32136.02,17,0,13,0,487.7,0.11,0
27,94.71,33745.57,5,0,3,0,234.71,0.0599,0
19,6539.36,35517.37,13,1,17,0,293.26,0.7031,1
57,151.58,22062.3,10,1,12,0,448.23,0.0632,0
23,415.78,49192.1,6,1,0,0,247.74,0.4292,0
65,386.21,19549.3,10,0,7,0,353.42,0.372,0
35,223.22,10835.31,3,1,15,0,330.09,0.4016,0
34,351.51,33453.43,9,0,11,0,59.58,0.4078,0
55,13.35,20912.44,7,0,17,0,421.74,0.1231,0
62,434.31,6627.88,9,0,7,0,185.59,0.1468,0
40,314.34,9318.67,13,0,23,0,400.57,0.2609,0
63,317.32,42292.45,5,0,9,0,54.28,0.3039,0
47,19.28,23237.83,18,0,1,0,324.91,0.008,0
75,148.35,446.65,5,0,15,0,85.8,0.3809,0
38,221.35,46586.07,3,0,18,0,53.6,0.1475,0
79,187.99,11407.53,13,0,3,0,463.59,0.2806,0
27,424.06,29830.87,15,0,17,0,458.23,0.0312,0
73,383.75,44627.46,12,0,12,0,469.06,0.3274,0
60,389.1,46199.29,16,0,19,0,381.91,0.0472,0
30,477.35,41773.46,11,1,11,0,480.2,0.4829,0
29,490.24,43025.74,7,0,16,0,68.95,0.4052,0
26,261.25,30512.05,1,0,5,0,45.27,0.2665,0
21,434.99,40108.37,16,0,3,0,394.67,0.146,0
56,450.96,29244.83,3,0,13,0,219.69,0.1662,0
41,56.07,7704.7,4,0,23,0,225.51,0.3557,0
78,46.22,37345.9,17,0,20,0,127.26,0.1876,0
71,72.18,25795.81,2,0,13,0,267.35,0.3057,0
51,454.95,28680.54,15,0,15,0,311.16,0.3469,0
56,367.95,47805.16,3,0,17,0,117.55,0.2893,0
78,351.6,3409.27,16,0,1,0,245.1,0.0076,0
58,87.65,37650.64,8,0,17,0,335.91,0.4218,0
22,160.75,48739.03,5,0,22,0,141.43,0.1493,0
32,4321.16,20436.51,15,0,0,0,300.05,0.8289,1
67,95.93,4262.98,10,0,13,0,229.77,0.2474,0
21,395.0,45825.28,14,0,19,0,130.35,0.2566,0
68,459.89,24512.46,12,0,18,0,408.24,0.226,0
69,365.53,24731.78,14,0,12,0,99.14,0.4137,0
75,180.4,1218.4,13,0,10,0,300.79,0.3183,0
56,317.16,12761.52,2,0,0,0,318.86,0.0596,0
75,430.52,40940.37,1,1,15,0,20.98,0.0619,0
25,498.94,11774.84,8,0,12,0,287.96,0.2493,0
66,450.22,15985.81,1,0,15,0,11.65,0.2555,0
62,86.52,13317.15,12,0,9,0,41.26,0.4362,0
41,418.94,12949.63,2,0,16,0,367.54,0.0167,0
70,241.54,26839.79,7,1,1,0,188.74,0.1747,0
45,36.92,38099.21,9,1,5,0,287.23,0.4707,0
72,7.63,9907.31,16,0,0,0,353.5,0.3501,0
60,465.09,32448.71,13,0,17,0,176.7,0.4528,0
44,174.0,37033.33,13,0,21,0,88.76,0.419,0
18,365.51,24750.38,8,1,6,0,52.09,0.0152,0
51,99.53,7815.97,9,0,20,0,35.97,0.1875,0
34,259.38,21990.85,13,0,1,0,459.73,0.1347,0
54,105.3,41018.66,4,0,14,0,404.25,0.0264,0
79,333.95,14244.99,15,0,21,0,458.02,0.2148,0
79,117.64,31822.39,14,0,1,0,320.8,0.4472,0
55,212.96,9345.33,10,0,21,0,144.09,0.1586,0
43,403.09,10242.58,1,1,8,0,328.53,0.2376,0
74,201.34,32894.49,19,0,4,0,10.15,0.3951,0
41,171.17,36455.56,9,0,9,0,54.54,0.1019,0
56,8685.38,44063.83,15,0,7,0,272.07,0.9887,1
77,223.27,27448.12,16,0,10,0,152.57,0.0576,0
38,210.46,19951.26,11,0,13,0,133.84,0.1212,0
47,164.58,44556.1,15,0,5,0,348.7,0.2847,0
64,202.96,5668.35,6,0,0,0,405.71,0.3735,0
68,61.5,44323.11,5,0,13,0,240.83,0.0973,0
65,281.86,5579.24,16,0,23,0,314.54,0.4518,0
74,432.08,19140.92,12,0,1,0,408.87,0.1386,0
30,431.75,40977.68,10,0,2,0,336.55,0.4035,0
54,8.48,25848.57,13,0,22,0,496.85,0.4333,0
20,437.11,26760.44,3,0,14,0,320.59,0.0448,0
49,298.07,21260.87,10,0,18,0,400.54,0.3032,0
52,333.38,6940.01,12,1,17,0,3.02,0.181,0
36,265.06,45015.03,8,0,14,0,350.39,0.3177,0
31,46.67,24284.35,19,0,10,0,331.36,0.392,0
65,162.86,19200.27,14,0,6,0,224.37,0.1314,0
39,4887.69,36726.03,13,0,11,1,446.69,0.7862,1
34,43.2,47288.59,18,0,10,0,191.29,0.4401,0
76,397.17,28954.88,3,0,5,0,391.03,0.2502,0
21,248.65,40732.21,7,0,11,0,116.49,0.343,0
62,78.1,19690.68,1,1,17,0,205.12,0.3423,0
57,434.11,17959.04,1,0,22,0,385.55,0.1144,0
36,225.42,2833.56,3,0,10,0,485.21,0.3079,0
54,241.97,32363.11,6,0,17,0,301.65,0.0246,0
19,346.24,16819.09,14,0,13,0,267.08,0.138,1
32,195.77,47149.49,9,0,14,0,403.58,0.2627,0
19,498.29,48188.34,18,0,9,0,58.76,0.1448,0
28,161.51,9131.24,12,0,10,0,398.01,0.0994,0
62,399.04,44209.05,18,0,21,0,497.44,0.3543,0
40,238.39,15438.71,8,0,9,0,399.09,0.0938,0
27,67.13,38664.55,17,0,14,0,254.1,0.4751,0
20,372.68,33497.66,3,0,16,0,72.13,0.2626,0
22,454.15,38230.18,8,0,13,0,415.47,0.2567,0
20,361.71,14383.56,9,0,11,0,148.0,0.2601,1
55,99.62,46379.98,8,1,8,0,337.04,0.1677,0
30,338.06,29433.23,1,0,4,0,479.68,0.2448,0
59,124.33,6770.5,4,1,15,0,384.27,0.0181,0
36,58.38,963.86,12,0,0,0,310.19,0.1932,0
57,96.83,24593.34,16,1,20,0,68.65,0.0256,0
67,115.32,28763.62,8,0,10,0,331.68,0.445,0
52,477.34,29347.45,7,0,19,0,327.0,0.4366,0
41,348.86,23875.63,2,1,15,0,361.64,0.1663,0
41,269.64,30592.54,6,1,16,0,65.15,0.2214,0
34,4868.16,18673.69,2,0,7,0,413.22,0.7369,1
57,350.36,35111.18,17,0,10,0,250.83,0.2875,0
27,406.2,46433.19,13,0,2,0,362.14,0.222,0
19,312.61,38789.32,7,0,18,0,319.66,0.2898,0
61,331.86,20740.33,7,0,21,0,96.99,0.3389,0
40,463.31,22122.19,12,0,16,0,130.48,0.4692,0
23,228.19,25071.74,17,0,1,0,152.52,0.1626,0
19,150.88,237.82,2,0,17,0,276.72,0.4676,0
38,116.89,27285.91,4,0,15,0,117.97,0.4184,0
72,473.32,34883.02,13,0,9,0,158.93,0.1233,0
73,5943.76,1404.97,4,0,15,0,382.8,0.9403,1
52,254.55,8665.58,11,0,9,0,467.57,0.2456,0
66,190.71,13661.95,1,0,19,0,412.46,0.0904,0
46,269.49,42608.72,2,0,9,0,151.37,0.4622,0
24,131.27,49961.41,17,0,22,0,1.16,0.3853,0
46,12.87,42949.77,8,0,6,0,120.18,0.0157,0
70,405.6,2672.57,17,0,1,0,305.84,0.4709,0
54,41.56,49325.59,9,0,0,1,70.55,0.2352,0
40,301.52,29278.47,16,1,8,0,388.55,0.4021,0
50,89.86,9583.23,2,1,20,0,465.34,0.2476,0
25,282.29,26004.12,15,1,1,0,190.87,0.4886,0
29,200.85,37344.84,2,0,6,0,391.27,0.4789,0
63,2974.33,34486.28,17,0,22,0,219.66,0.9927,1
65,72.26,24896.99,18,0,3,0,70.88,0.4637,0
27,412.32,24545.93,15,0,8,0,101.33,0.3961,0
32,38.35,41501.23,8,1,15,0,33.82,0.0074,0
70,5891.48,47188.59,12,0,5,0,55.93,0.8418,1
41,18.95,31447.31,13,0,13,1,368.11,0.3738,0
43,355.62,40838.29,4,0,15,0,346.09,0.3369,0
64,38.52,30400.56,9,0,2,0,46.99,0.2593,0
59,22.16,5012.09,8,0,4,0,313.4,0.0537,0
70,5.73,37297.44,5,0,19,0,239.15,0.1282,0
77,28.6,29780.89,15,0,2,0,282.6,0.3211,0
56,406.71,28177.81,15,0,6,0,361.17,0.3337,0
75,153.23,1878.07,13,0,1,0,172.32,0.1068,0
20,1193.58,33634.08,9,0,6,0,196.5,0.8994,1
19,356.62,49732.53,17,0,22,0,349.23,0.4921,0
23,258.42,23013.61,3,0,2,0,252.78,0.0601,0
38,132.87,19311.84,17,0,22,0,393.21,0.4741,0
26,209.16,35222.29,11,0,14,0,120.41,0.2506,0
27,296.36,28209.73,5,0,18,0,343.85,0.3925,0
53,230.13,12999.02,19,0,9,0,304.92,0.3326,0
76,471.48,36313.88,18,0,0,0,90.45,0.2532,1
20,190.79,44347.22,1,0,9,0,275.86,0.1342,0
58,193.78,27431.62,1,0,8,0,417.28,0.2705,0
41,168.21,39590.37,5,0,23,0,322.78,0.3652,0
39,88.5,12031.35,9,0,22,0,497.14,0.3552,0
66,428.06,15371.47,16,0,18,0,282.47,0.2228,0
31,410.74,6694.96,7,0,5,0,93.1,0.2893,0
59,217.53,13444.7,3,0,11,0,40.72,0.3961,0
62,122.39,4516.51,18,0,18,0,385.86,0.2372,0
61,199.93,17434.24,10,0,7,0,248.92,0.4511,0
44,97.07,30197.24,5,0,0,0,482.12,0.43,0
50,285.18,34110.01,4,0,3,0,280.57,0.1455,0
77,163.26,36847.74,10,0,13,1,283.84,0.3401,0
39,6307.82,29005.72,9,0,19,0,317.5,0.9479,1
46,404.99,45689.35,6,0,3,0,481.31,0.4753,0
36,293.15,9641.8,13,0,0,0,36.02,0.4006,0
36,165.86,14413.02,6,0,15,0,208.72,0.2128,0
23,189.15,13850.44,9,0,8,0,4.6,0.1662,0
62,353.55,18971.16,9,0,10,0,382.87,0.1916,0
36,202.29,23568.66,14,0,2,0,268.17,0.2269,0
30,5277.89,39365.72,19,0,6,0,208.15,0.8989,1
76,211.01,5493.56,6,0,22,0,274.5,0.1327,0
43,299.69,6883.04,8,0,14,0,429.58,0.0389,0
39,289.44,40601.07,5,0,14,0,205.35,0.4298,0
38,474.08,10543.23,4,0,4,0,459.28,0.152,0
53,87.58,6394.19,19,0,2,0,274.56,0.3079,1
73,232.42,23344.2,13,0,12,0,236.28,0.1988,0
19,187.31,49340.26,5,0,17,0,7.61,0.01,0
64,5862.96,45630.59,17,0,15,0,1.23,0.8873,1
61,277.67,34874.84,14,0,11,0,108.45,0.4222,0
47,120.45,26588.52,9,1,17,0,213.21,0.0183,1
44,434.09,2698.85,2,0,3,0,253.83,0.3984,0
24,3432.71,12826.14,7,0,2,0,316.92,0.9568,1
37,215.86,32689.13,1,0,7,1,297.08,0.2384,0
67,21.83,34759.62,17,0,20,0,201.62,0.2151,0
48,11.34,44597.15,9,0,19,0,224.1,0.279,0
40,365.18,14806.87,9,0,23,0,488.5,0.3291,0
30,489.54,9779.26,11,1,13,0,149.89,0.1773,0
34,298.11,19462.41,1,0,5,0,80.06,0.0154,0
21,455.14,29863.78,19,0,12,0,420.2,0.4689,0
74,312.75,385.79,9,0,9,0,482.19,0.1095,0
31,371.31,15351.68,14,0,16,0,131.45,0.4842,0
37,165.52,29813.1,15,0,19,0,276.63,0.3633,0
77,196.09,43956.96,19,1,20,0,177.4,0.2028,0
30,284.14,9375.46,4,0,23,0,323.62,0.477,0
20,295.9,27405.35,17,0,2,0,426.22,0.0354,0
43,418.49,31566.21,18,0,2,0,216.64,0.2064,0
43,306.17,32305.24,14,0,0,0,283.65,0.0721,0
35,378.68,21380.35,10,0,23,0,276.95,0.16,0
49,20.45,17835.2,1,1,15,0,176.93,0.033,0
31,135.64,7372.47,9,0,12,0,247.27,0.2876,0
64,98.34,11787.44,8,0,1,0,457.47,0.2248,0
20,415.44,12351.25,8,0,6,0,378.52,0.3817,0
18,9729.64,34880.91,12,1,5,0,425.97,0.7113,1
43,281.41,20847.53,18,0,14,0,115.16,0.2319,0
41,376.47,49234.38,19,0,12,0,453.34,0.1787,0
66,30.44,36791.31,13,0,0,0,108.18,0.068,0
52,340.05,41279.21,14,0,17,0,44.96,0.4167,0
31,401.98,31146.01,11,0,6,0,411.11,0.0002,0
20,251.09,21387.99,18,0,3,0,83.95,0.4987,0
30,395.26,39620.66,7,0,20,0,272.82,0.0666,0
64,438.55,39247.34,2,0,9,0,252.35,0.1795,0
67,281.64,43564.09,4,0,21,0,218.06,0.4438,0
31,126.41,13650.74,15,0,7,0,225.87,0.3433,0
38,231.28,12733.19,19,1,23,0,323.49,0.4834,0
43,306.59,49230.04,12,0,18,1,222.19,0.0282,0
20,91.26,29416.11,2,0,8,0,28.56,0.0922,0
68,120.73,39037.96,15,0,6,0,364.54,0.3544,0
57,106.21,45101.21,3,0,11,0,349.37,0.4038,0
21,147.71,49094.0,14,1,6,0,403.74,0.2202,0
53,469.61,31977.94,13,0,20,0,156.47,0.2149,0
68,6052.72,47495.32,8,0,0,0,345.03,0.9824,1
60,318.26,44339.36,1,0,11,0,84.68,0.0376,0
18,92.48,41083.71,15,0,20,0,318.99,0.076,0
57,98.41,9514.26,17,1,17,0,463.24,0.0306,0
64,376.9,47996.9,16,0,12,0,343.16,0.4902,0
50,485.22,40431.19,16,0,8,0,197.34,0.2735,0
24,426.75,43389.07,19,0,16,0,294.56,0.3983,0
70,399.82,18065.85,5,0,10,0,216.29,0.3731,0
69,236.0,22674.02,5,0,3,0,461.78,0.3743,0
69,423.32,10205.52,17,0,15,0,314.28,0.356,0
73,209.41,47928.8,15,0,4,0,163.11,0.0932,0
28,119.81,3472.98,2,0,4,0,43.64,0.0128,0
44,3234.89,32134.58,10,0,13,0,361.66,0.7551,1
78,302.39,2188.01,16,1,22,0,476.86,0.4282,1
31,305.34,33444.15,18,0,8,0,232.23,0.2366,0
39,217.54,45329.65,4,0,2,0,192.32,0.0208,0
33,413.61,17760.2,9,0,0,0,343.94,0.0435,0
63,27.64,15129.26,16,0,20,0,388.41,0.2712,0
29,92.1,13234.9,1,0,9,0,194.08,0.3011,0
66,481.9,38481.29,3,0,15,0,20.58,0.1978,0
63,382.0,33806.8,8,0,10,0,311.78,0.3816,0
27,109.38,48448.16,17,0,2,0,218.01,0.1882,0
41,267.99,16483.33,1,0,12,0,191.7,0.4452,0
78,157.02,39844.4,15,0,15,0,74.34,0.3984,0
63,451.81,8542.99,16,0,4,0,170.57,0.1279,0
35,37.53,34256.7,19,0,1,0,364.94,0.3465,0
39,7298.78,10438.8,13,0,20,0,358.17,0.7317,1
26,350.43,24469.22,8,0,4,0,322.02,0.2365,0
34,423.58,10452.78,6,0,12,0,458.08,0.1852,0
55,57.12,35567.41,13,0,6,0,494.77,0.2172,0
57,174.26,49425.13,13,0,16,0,270.13,0.0886,0
75,140.06,31426.24,1,0,5,0,495.22,0.1383,0
30,397.82,23295.27,17,0,9,0,354.04,0.3595,0
67,97.74,38263.94,16,0,20,0,416.9,0.413,0
54,101.29,42705.25,4,0,0,0,213.5,0.4991,0
23,240.95,25481.02,17,0,20,0,310.61,0.3482,0
38,309.2,3912.79,17,0,21,0,160.4,0.3205,0
68,444.1,43719.05,12,0,4,0,332.38,0.0107,0
53,332.66,34460.46,8,0,16,0,479.28,0.2511,0
24,111.41,37959.24,7,0,4,0,230.74,0.0883,0
53,127.03,34971.75,11,0,15,0,444.73,0.4064,0
42,3321.31,31255.57,10,0,14,0,423.05,0.9592,1
28,388.03,1422.09,17,1,3,0,108.74,0.3505,0
61,338.33,38684.99,11,0,0,0,379.27,0.0052,0
31,158.23,43375.23,12,1,15,0,470.61,0.3996,0
62,373.99,34281.72,13,0,17,0,76.03,0.2154,0
46,8529.75,1902.63,2,0,16,0,83.74,0.9945,1
27,337.74,19227.18,9,0,9,0,481.19,0.2543,0
67,138.51,25765.8,6,0,5,0,363.64,0.054,0
65,240.88,41666.95,12,0,22,0,174.92,0.1823,0
22,373.57,19314.76,1,0,23,0,362.08,0.0158,0
25,63.17,45578.63,9,0,6,0,73.3,0.1754,0
63,82.9,28228.9,12,0,1,0,203.78,0.315,0
22,7716.91,15710.99,1,0,0,0,401.5,0.7731,1
75,5469.67,13149.19,6,0,0,0,488.74,0.9607,1
77,427.05,2765.35,12,1,3,0,379.57,0.2876,0
41,247.47,45397.24,18,1,10,0,198.06,0.4811,0
57,310.2,27006.54,9,0,11,0,302.97,0.1495,0
74,480.32,11423.39,16,0,8,0,79.92,0.3321,0
43,452.36,7416.85,5,0,23,0,486.15,0.1241,0
23,468.13,483.93,14,0,17,0,480.07,0.1058,0
33,243.64,24065.94,19,0,23,0,376.57,0.3139,0
77,325.95,15333.91,18,0,19,0,299.12,0.4136,0
53,238.5,16230.95,18,0,10,0,289.92,0.3386,0
29,8666.13,4008.82,10,0,5,0,175.14,0.9531,1
28,120.67,48609.77,14,0,23,0,451.07,0.4947,0
20,369.01,32600.58,2,0,23,0,313.67,0.0459,0
61,167.66,18403.43,16,0,23,0,346.76,0.3786,0
79,8.79,17495.88,6,0,13,0,260.14,0.1581,0
54,357.33,22459.93,13,0,4,0,401.58,0.1635,0
23,23.43,27218.55,19,0,16,0,82.56,0.2075,0
36,46.54,27579.52,18,0,15,0,178.6,0.4808,0
35,435.39,25952.55,2,0,1,0,381.13,0.4704,0
33,409.74,37073.75,4,0,10,0,281.07,0.3816,0
40,364.98,24596.72,9,0,7,0,32.31,0.3357,0
60,219.2,44788.71,4,0,4,0,188.63,0.382,0
54,493.91,3566.92,18,0,16,0,136.36,0.4898,1
26,11.97,30185.99,5,0,9,0,413.28,0.4455,0
20,337.9,37073.36,17,0,14,0,111.36,0.2796,0
79,135.2,3845.12,10,0,14,0,314.39,0.1996,0
25,329.6,19615.07,12,0,20,0,198.43,0.2763,0
55,120.25,33400.26,1,0,1,0,296.44,0.1831,0
21,435.65,40017.03,9,1,16,0,149.46,0.163,0
29,170.94,43562.87,3,0,17,0,80.98,0.1255,0
61,436.67,15808.73,17,0,12,0,355.29,0.3793,0
48,379.12,27848.86,9,0,13,0,358.22,0.4293,0
42,284.76,1855.61,2,0,2,0,54.42,0.2121,0
70,293.21,13264.25,10,0,6,0,110.17,0.0614,0
33,93.87,19264.0,5,0,11,0,434.71,0.2809,0
59,211.5,14783.26,5,0,20,0,258.56,0.2611,0
71,113.92,40227.94,8,0,4,0,346.21,0.036,0
31,403.51,38209.28,1,0,3,0,194.54,0.434,0
30,225.42,4053.11,7,0,12,0,123.07,0.105,0
58,126.87,15076.78,19,0,16,0,114.19,0.2307,0
24,2449.1,36885.11,11,0,20,0,367.52,0.8572,1
29,218.29,5961.0,2,0,6,0,130.81,0.4352,0
54,142.0,9941.97,16,0,8,0,79.29,0.0979,0
67,135.29,28044.26,9,0,9,0,32.93,0.4514,0
21,377.75,24416.6,4,0,14,0,387.32,0.0634,0
19,183.05,12042.66,14,0,20,0,373.67,0.0104,0
52,8883.83,5293.42,17,0,12,0,220.26,0.7942,1
75,404.49,2124.06,14,0,9,0,67.93,0.1561,0
61,330.44,39409.08,11,0,8,0,59.57,0.0079,0
20,310.77,17051.16,19,0,18,0,162.5,0.302,0
21,442.27,41924.98,13,1,19,0,481.88,0.3018,0
55,461.42,23981.18,4,0,3,0,229.69,0.3718,0
29,131.0,43139.3,7,0,0,0,230.24,0.3693,0
36,34.74,28009.48,15,0,20,0,127.36,0.1193,0
27,468.84,42175.44,16,0,7,0,171.44,0.2773,0
79,124.31,3572.06,13,1,2,0,418.23,0.3907,0
18,483.94,26555.68,2,0,23,0,259.32,0.0165,0
34,253.51,28390.22,8,0,3,0,384.47,0.4969,0
33,480.79,46037.64,13,0,20,0,299.56,0.3795,0
